teams,hid,time,price,fv,ae
Non-Team,3,83,.85699999,.22857143,.62842858
Non-Team,3,84,.85699999,.22857143,.62842858
Non-Team,3,85,.85699999,.22857143,.62842858
Non-Team,3,86,.85699999,.22857143,.62842858
Non-Team,3,87,.85699999,.22857143,.62842858
Non-Team,3,88,.85699999,.22857143,.62842858
Non-Team,3,89,.89600003,.22857143,.66742861
Non-Team,3,90,.84500003,.22857143,.61642861
Non-Team,3,91,.84500003,.22857143,.61642861
Non-Team,3,92,.88700002,.22857143,.65842861
Non-Team,3,93,.93200004,.22857143,.70342863
Non-Team,3,94,.80149996,.22857143,.57292855
Non-Team,3,95,.829,.22857143,.60042858
Non-Team,3,96,.829,.22857143,.60042858
Non-Team,3,97,.83774996,.22857143,.60917854
Non-Team,3,98,.85899997,.22857143,.63042855
Non-Team,3,99,.85899997,.22857143,.63042855
Non-Team,3,100,.89849997,.22857143,.66992855
Non-Team,3,101,.89849997,.22857143,.66992855
Non-Team,3,102,.89849997,.22857143,.66992855
Non-Team,3,103,.921,.22857143,.69242859
Non-Team,3,104,.921,.22857143,.69242859
Non-Team,3,105,.921,.22857143,.69242859
Non-Team,3,106,.87900001,.22857143,.65042859
Non-Team,3,107,.87900001,.22857143,.65042859
Non-Team,3,108,.87900001,.22857143,.65042859
Non-Team,3,109,.87900001,.22857143,.65042859
Non-Team,3,110,.87900001,.22857143,.65042859
Non-Team,3,111,.87900001,.22857143,.65042859
Non-Team,3,112,.87900001,.22857143,.65042859
Non-Team,3,113,.87900001,.22857143,.65042859
Non-Team,3,114,.86699998,.22857143,.63842857
Non-Team,3,115,.86699998,.22857143,.63842857
Non-Team,3,116,.8943333,.22857143,.66576189
Non-Team,3,117,.8943333,.22857143,.66576189
Non-Team,3,118,.8943333,.22857143,.66576189
Non-Team,3,119,.8943333,.22857143,.66576189
Non-Team,3,120,.90750003,.22857143,.67892861
Non-Team,3,121,.93550003,.22857143,.70692861
Non-Team,3,122,.93550003,.22857143,.70692861
Non-Team,3,123,.8955,.22857143,.66692859
Non-Team,3,124,.8955,.22857143,.66692859
Non-Team,3,125,.8955,.22857143,.66692859
Non-Team,3,126,.8955,.22857143,.66692859
Non-Team,3,127,.89399999,.22857143,.66542858
Non-Team,3,128,.89399999,.22857143,.66542858
Non-Team,3,129,.89399999,.22857143,.66542858
Non-Team,3,130,.89399999,.22857143,.66542858
Non-Team,3,131,.89399999,.22857143,.66542858
Non-Team,3,132,.89399999,.22857143,.66542858
Non-Team,3,133,.89399999,.22857143,.66542858
Non-Team,3,134,.89399999,.22857143,.66542858
Non-Team,3,135,.89399999,.22857143,.66542858
Non-Team,3,136,.89399999,.22857143,.66542858
Non-Team,3,137,.89399999,.22857143,.66542858
Non-Team,3,138,.89399999,.22857143,.66542858
Non-Team,3,139,.89399999,.22857143,.66542858
Non-Team,3,140,.89399999,.22857143,.66542858
Non-Team,3,141,.89399999,.22857143,.66542858
Non-Team,3,142,.89399999,.22857143,.66542858
Non-Team,3,143,.89399999,.22857143,.66542858
Non-Team,3,144,.89399999,.22857143,.66542858
Non-Team,3,145,.90849996,.22857143,.67992854
Non-Team,3,146,.87699997,.22857143,.64842856
Non-Team,3,147,.87699997,.22857143,.64842856
Non-Team,3,148,.87699997,.22857143,.64842856
Non-Team,3,149,.89899999,.22857143,.67042857
Non-Team,3,150,.89899999,.22857143,.67042857
Non-Team,3,151,.89899999,.22857143,.67042857
Non-Team,3,152,.89899999,.22857143,.67042857
Non-Team,3,153,.89899999,.22857143,.67042857
Non-Team,3,154,.89899999,.22857143,.67042857
Non-Team,3,155,.89899999,.22857143,.67042857
Non-Team,3,156,.89899999,.22857143,.67042857
Non-Team,3,157,.89899999,.22857143,.67042857
Non-Team,3,158,.89899999,.22857143,.67042857
Non-Team,3,159,.89899999,.22857143,.67042857
Non-Team,3,160,.89899999,.22857143,.67042857
Non-Team,3,161,.89899999,.22857143,.67042857
Non-Team,3,162,.89899999,.22857143,.67042857
Non-Team,3,163,.89899999,.22857143,.67042857
Non-Team,3,164,.89899999,.22857143,.67042857
Non-Team,3,165,.90766668,.22857143,.67909527
Non-Team,3,166,.90766668,.22857143,.67909527
Non-Team,3,167,.90766668,.22857143,.67909527
Non-Team,3,168,.90766668,.22857143,.67909527
Non-Team,3,169,.90766668,.22857143,.67909527
Non-Team,3,170,.90766668,.22857143,.67909527
Non-Team,3,171,.90766668,.22857143,.67909527
Non-Team,3,172,.90766668,.22857143,.67909527
Non-Team,3,173,.90766668,.22857143,.67909527
Non-Team,3,174,.90766668,.22857143,.67909527
Non-Team,3,175,.90766668,.22857143,.67909527
Non-Team,3,176,.90766668,.22857143,.67909527
Non-Team,3,177,.90766668,.22857143,.67909527
Non-Team,3,178,.90766668,.22857143,.67909527
Non-Team,3,179,.90766668,.22857143,.67909527
Non-Team,3,180,.90766668,.22857143,.67909527
Non-Team,3,181,.90766668,.22857143,.67909527
Non-Team,3,182,.90766668,.22857143,.67909527
Non-Team,3,183,.90766668,.22857143,.67909527
Non-Team,3,184,.90766668,.22857143,.67909527
Non-Team,3,185,.90766668,.22857143,.67909527
Non-Team,3,186,.90766668,.22857143,.67909527
Non-Team,3,187,.90766668,.22857143,.67909527
Non-Team,3,188,.90766668,.22857143,.67909527
Non-Team,3,189,.90766668,.22857143,.67909527
Non-Team,3,190,.90766668,.22857143,.67909527
Non-Team,3,191,.90766668,.22857143,.67909527
Non-Team,3,192,.90766668,.22857143,.67909527
Non-Team,3,193,.90766668,.22857143,.67909527
Non-Team,3,194,.90766668,.22857143,.67909527
Non-Team,3,195,.90766668,.22857143,.67909527
Non-Team,3,196,.90766668,.22857143,.67909527
Non-Team,3,197,.90766668,.22857143,.67909527
Non-Team,3,198,.90766668,.22857143,.67909527
Non-Team,3,199,.90766668,.22857143,.67909527
Non-Team,3,200,.90766668,.22857143,.67909527
Non-Team,3,201,.90766668,.22857143,.67909527
Non-Team,3,202,.90766668,.22857143,.67909527
Non-Team,3,203,.90766668,.22857143,.67909527
Non-Team,3,204,.90766668,.22857143,.67909527
Non-Team,3,205,.90766668,.22857143,.67909527
Non-Team,3,206,.90766668,.22857143,.67909527
Non-Team,3,207,.90766668,.22857143,.67909527
Non-Team,3,208,.90766668,.22857143,.67909527
Non-Team,3,209,.92000002,.22857143,.6914286
Non-Team,3,210,.92000002,.22857143,.6914286
Non-Team,3,211,.92000002,.22857143,.6914286
Non-Team,3,212,.92699999,.22857143,.69842857
Non-Team,3,213,.93400002,.22857143,.7054286
Non-Team,3,214,.90349996,.22857143,.67492855
Non-Team,3,215,.83499998,.22857143,.60642856
Non-Team,3,216,.85100001,.22857143,.6224286
Non-Team,3,217,.85100001,.22857143,.6224286
Non-Team,3,218,.85100001,.22857143,.6224286
Non-Team,3,219,.85100001,.22857143,.6224286
Non-Team,3,220,.85100001,.22857143,.6224286
Non-Team,3,221,.85799998,.22857143,.62942857
Non-Team,3,222,.85833335,.22857143,.62976193
Non-Team,3,223,.85833335,.22857143,.62976193
Non-Team,3,224,.85833335,.22857143,.62976193
Non-Team,3,225,.85833335,.22857143,.62976193
Non-Team,3,226,.85833335,.22857143,.62976193
Non-Team,3,227,.85833335,.22857143,.62976193
Non-Team,3,228,.85833335,.22857143,.62976193
Non-Team,3,229,.85833335,.22857143,.62976193
Non-Team,3,230,.85833335,.22857143,.62976193
Non-Team,3,231,.85833335,.22857143,.62976193
Non-Team,3,232,.85833335,.22857143,.62976193
Non-Team,3,233,.85833335,.22857143,.62976193
Non-Team,3,234,.85833335,.22857143,.62976193
Non-Team,3,235,.85833335,.22857143,.62976193
Non-Team,3,236,.85833335,.22857143,.62976193
Non-Team,3,237,.85833335,.22857143,.62976193
Non-Team,3,238,.85833335,.22857143,.62976193
Non-Team,3,239,.85833335,.22857143,.62976193
Non-Team,3,240,.87800002,.22857143,.64942861
Non-Team,4,1,.71111113,.32857144,.38253969
Non-Team,4,2,.86000001,.32857144,.53142858
Non-Team,4,3,.83181816,.32857144,.50324672
Non-Team,4,4,.83181816,.32857144,.50324672
Non-Team,4,5,.83181816,.32857144,.50324672
Non-Team,4,6,.83181816,.32857144,.50324672
Non-Team,4,7,.83181816,.32857144,.50324672
Non-Team,4,8,.83181816,.32857144,.50324672
Non-Team,4,9,.83181816,.32857144,.50324672
Non-Team,4,10,.88499999,.32857144,.55642855
Non-Team,4,11,.89600003,.32857144,.56742859
Non-Team,4,12,.89600003,.32857144,.56742859
Non-Team,4,13,.89600003,.32857144,.56742859
Non-Team,4,14,.89600003,.32857144,.56742859
Non-Team,4,15,.89600003,.32857144,.56742859
Non-Team,4,16,.89600003,.32857144,.56742859
Non-Team,4,17,.90600002,.32857144,.57742858
Non-Team,4,18,.91900003,.32857144,.59042859
Non-Team,4,19,.93199998,.32857144,.60342854
Non-Team,4,20,.93199998,.32857144,.60342854
Non-Team,4,21,.93199998,.32857144,.60342854
Non-Team,4,22,.93649995,.32857144,.60792851
Non-Team,4,23,.92475003,.32857144,.59617859
Non-Team,4,24,.91299999,.32857144,.58442855
Non-Team,4,25,.91299999,.32857144,.58442855
Non-Team,4,26,.84185714,.32857144,.5132857
Non-Team,4,27,.75450003,.32857144,.42592859
Non-Team,4,28,.75450003,.32857144,.42592859
Non-Team,4,29,.75450003,.32857144,.42592859
Non-Team,4,30,.75450003,.32857144,.42592859
Non-Team,4,31,.75450003,.32857144,.42592859
Non-Team,4,32,.75450003,.32857144,.42592859
Non-Team,4,33,.75450003,.32857144,.42592859
Non-Team,4,34,.75450003,.32857144,.42592859
Non-Team,4,35,.75450003,.32857144,.42592859
Non-Team,4,36,.75450003,.32857144,.42592859
Non-Team,4,37,.75450003,.32857144,.42592859
Non-Team,4,38,.75450003,.32857144,.42592859
Non-Team,4,39,.78500003,.32857144,.45642859
Non-Team,4,40,.78500003,.32857144,.45642859
Non-Team,4,41,.78500003,.32857144,.45642859
Non-Team,4,42,.78500003,.32857144,.45642859
Non-Team,4,43,.78500003,.32857144,.45642859
Non-Team,4,44,.78500003,.32857144,.45642859
Non-Team,4,45,.80500001,.32857144,.47642857
Non-Team,4,46,.80500001,.32857144,.47642857
Non-Team,4,47,.80500001,.32857144,.47642857
Non-Team,4,48,.80500001,.32857144,.47642857
Non-Team,4,49,.80500001,.32857144,.47642857
Non-Team,4,50,.80500001,.32857144,.47642857
Non-Team,4,51,.80500001,.32857144,.47642857
Non-Team,4,52,.824,.32857144,.49542856
Non-Team,4,53,.824,.32857144,.49542856
Non-Team,4,54,.824,.32857144,.49542856
Non-Team,4,55,.824,.32857144,.49542856
Non-Team,4,56,.824,.32857144,.49542856
Non-Team,4,57,.824,.32857144,.49542856
Non-Team,4,58,.824,.32857144,.49542856
Non-Team,4,59,.824,.32857144,.49542856
Non-Team,4,60,.824,.32857144,.49542856
Non-Team,4,61,.824,.32857144,.49542856
Non-Team,4,62,.824,.32857144,.49542856
Non-Team,4,63,.824,.32857144,.49542856
Non-Team,4,64,.824,.32857144,.49542856
Non-Team,4,65,.824,.32857144,.49542856
Non-Team,4,66,.824,.32857144,.49542856
Non-Team,4,67,.824,.32857144,.49542856
Non-Team,4,68,.824,.32857144,.49542856
Non-Team,4,69,.824,.32857144,.49542856
Non-Team,4,70,.824,.32857144,.49542856
Non-Team,4,71,.824,.32857144,.49542856
Non-Team,4,72,.824,.32857144,.49542856
Non-Team,4,73,.83399999,.32857144,.50542855
Non-Team,4,74,.83399999,.32857144,.50542855
Non-Team,4,75,.83399999,.32857144,.50542855
Non-Team,4,76,.83399999,.32857144,.50542855
Non-Team,4,77,.83399999,.32857144,.50542855
Non-Team,4,78,.83399999,.32857144,.50542855
Non-Team,4,79,.85000002,.32857144,.52142859
Non-Team,4,80,.85000002,.32857144,.52142859
Non-Team,4,81,.85000002,.32857144,.52142859
Non-Team,4,82,.85000002,.32857144,.52142859
Non-Team,4,83,.85000002,.32857144,.52142859
Non-Team,4,84,.85000002,.32857144,.52142859
Non-Team,4,85,.85000002,.32857144,.52142859
Non-Team,4,86,.85000002,.32857144,.52142859
Non-Team,4,87,.85000002,.32857144,.52142859
Non-Team,4,88,.85000002,.32857144,.52142859
Non-Team,4,89,.87300003,.32857144,.54442859
Non-Team,4,90,.86600006,.32857144,.53742862
Non-Team,4,91,.866,.32857144,.53742856
Non-Team,4,92,.89999998,.32857144,.57142854
Non-Team,4,93,.92449999,.32857144,.59592855
Non-Team,4,94,.85266668,.32857144,.52409524
Non-Team,4,95,.852,.32857144,.52342856
Non-Team,4,96,.89700001,.32857144,.56842858
Non-Team,4,97,.86950004,.32857144,.5409286
Non-Team,4,98,.85433334,.32857144,.5257619
Non-Team,4,99,.85433334,.32857144,.5257619
Non-Team,4,100,.88999999,.32857144,.56142855
Non-Team,4,101,.88999999,.32857144,.56142855
Non-Team,4,102,.88999999,.32857144,.56142855
Non-Team,4,103,.90100002,.32857144,.57242858
Non-Team,4,104,.90100002,.32857144,.57242858
Non-Team,4,105,.90100002,.32857144,.57242858
Non-Team,4,106,.90100002,.32857144,.57242858
Non-Team,4,107,.90100002,.32857144,.57242858
Non-Team,4,108,.90100002,.32857144,.57242858
Non-Team,4,109,.90100002,.32857144,.57242858
Non-Team,4,110,.90100002,.32857144,.57242858
Non-Team,4,111,.90100002,.32857144,.57242858
Non-Team,4,112,.90100002,.32857144,.57242858
Non-Team,4,113,.90100002,.32857144,.57242858
Non-Team,4,114,.89600003,.32857144,.56742859
Non-Team,4,115,.89600003,.32857144,.56742859
Non-Team,4,116,.89600003,.32857144,.56742859
Non-Team,4,117,.89600003,.32857144,.56742859
Non-Team,4,118,.89600003,.32857144,.56742859
Non-Team,4,119,.89600003,.32857144,.56742859
Non-Team,4,120,.90733331,.32857144,.57876188
Non-Team,4,121,.926,.32857144,.59742856
Non-Team,4,122,.926,.32857144,.59742856
Non-Team,4,123,.88999999,.32857144,.56142855
Non-Team,4,124,.88999999,.32857144,.56142855
Non-Team,4,125,.88999999,.32857144,.56142855
Non-Team,4,126,.88999999,.32857144,.56142855
Non-Team,4,127,.89733332,.32857144,.56876189
Non-Team,4,128,.89733332,.32857144,.56876189
Non-Team,4,129,.89733332,.32857144,.56876189
Non-Team,4,130,.89733332,.32857144,.56876189
Non-Team,4,131,.89733332,.32857144,.56876189
Non-Team,4,132,.89733332,.32857144,.56876189
Non-Team,4,133,.89733332,.32857144,.56876189
Non-Team,4,134,.89733332,.32857144,.56876189
Non-Team,4,135,.89733332,.32857144,.56876189
Non-Team,4,136,.89733332,.32857144,.56876189
Non-Team,4,137,.89733332,.32857144,.56876189
Non-Team,4,138,.89733332,.32857144,.56876189
Non-Team,4,139,.89733332,.32857144,.56876189
Non-Team,4,140,.89733332,.32857144,.56876189
Non-Team,4,141,.87900001,.32857144,.55042857
Non-Team,4,142,.87900001,.32857144,.55042857
Non-Team,4,143,.87900001,.32857144,.55042857
Non-Team,4,144,.87900001,.32857144,.55042857
Non-Team,4,145,.8955,.32857144,.56692857
Non-Team,4,146,.88300002,.32857144,.55442858
Non-Team,4,147,.88300002,.32857144,.55442858
Non-Team,4,148,.88300002,.32857144,.55442858
Non-Team,4,149,.90399998,.32857144,.57542855
Non-Team,4,150,.90399998,.32857144,.57542855
Non-Team,4,151,.90399998,.32857144,.57542855
Non-Team,4,152,.90399998,.32857144,.57542855
Non-Team,4,153,.90399998,.32857144,.57542855
Non-Team,4,154,.90399998,.32857144,.57542855
Non-Team,4,155,.90399998,.32857144,.57542855
Non-Team,4,156,.90399998,.32857144,.57542855
Non-Team,4,157,.90399998,.32857144,.57542855
Non-Team,4,158,.90399998,.32857144,.57542855
Non-Team,4,159,.90399998,.32857144,.57542855
Non-Team,4,160,.90899998,.32857144,.58042854
Non-Team,4,161,.89399999,.32857144,.56542856
Non-Team,4,162,.89399999,.32857144,.56542856
Non-Team,4,163,.89399999,.32857144,.56542856
Non-Team,4,164,.89399999,.32857144,.56542856
Non-Team,4,165,.91299999,.32857144,.58442855
Non-Team,4,166,.91299999,.32857144,.58442855
Non-Team,4,167,.91299999,.32857144,.58442855
Non-Team,4,168,.91299999,.32857144,.58442855
Non-Team,4,169,.884,.32857144,.55542856
Non-Team,4,170,.884,.32857144,.55542856
Non-Team,4,171,.884,.32857144,.55542856
Non-Team,4,172,.884,.32857144,.55542856
Non-Team,4,173,.884,.32857144,.55542856
Non-Team,4,174,.884,.32857144,.55542856
Non-Team,4,175,.884,.32857144,.55542856
Non-Team,4,176,.884,.32857144,.55542856
Non-Team,4,177,.884,.32857144,.55542856
Non-Team,4,178,.884,.32857144,.55542856
Non-Team,4,179,.884,.32857144,.55542856
Non-Team,4,180,.884,.32857144,.55542856
Non-Team,4,181,.884,.32857144,.55542856
Non-Team,4,182,.884,.32857144,.55542856
Non-Team,4,183,.884,.32857144,.55542856
Non-Team,4,184,.884,.32857144,.55542856
Non-Team,4,185,.884,.32857144,.55542856
Non-Team,4,186,.884,.32857144,.55542856
Non-Team,4,187,.884,.32857144,.55542856
Non-Team,4,188,.884,.32857144,.55542856
Non-Team,4,189,.884,.32857144,.55542856
Non-Team,4,190,.884,.32857144,.55542856
Non-Team,4,191,.884,.32857144,.55542856
Non-Team,4,192,.884,.32857144,.55542856
Non-Team,4,193,.884,.32857144,.55542856
Non-Team,4,194,.884,.32857144,.55542856
Non-Team,4,195,.884,.32857144,.55542856
Non-Team,4,196,.884,.32857144,.55542856
Non-Team,4,197,.884,.32857144,.55542856
Non-Team,4,198,.884,.32857144,.55542856
Non-Team,4,199,.884,.32857144,.55542856
Non-Team,4,200,.884,.32857144,.55542856
Non-Team,4,201,.884,.32857144,.55542856
Non-Team,4,202,.884,.32857144,.55542856
Non-Team,4,203,.884,.32857144,.55542856
Non-Team,4,204,.884,.32857144,.55542856
Non-Team,4,205,.884,.32857144,.55542856
Non-Team,4,206,.884,.32857144,.55542856
Non-Team,4,207,.884,.32857144,.55542856
Non-Team,4,208,.884,.32857144,.55542856
Non-Team,4,209,.91000003,.32857144,.58142859
Non-Team,4,210,.91000003,.32857144,.58142859
Non-Team,4,211,.91000003,.32857144,.58142859
Non-Team,4,212,.91799998,.32857144,.58942854
Non-Team,4,213,.93599999,.32857144,.60742855
Non-Team,4,214,.89450002,.32857144,.56592858
Non-Team,4,215,.80266666,.32857144,.47409523
Non-Team,4,216,.80266666,.32857144,.47409523
Non-Team,4,217,.80266666,.32857144,.47409523
Non-Team,4,218,.80266666,.32857144,.47409523
Non-Team,4,219,.80266666,.32857144,.47409523
Non-Team,4,220,.80266666,.32857144,.47409523
Non-Team,4,221,.84899998,.32857144,.52042854
Non-Team,4,222,.85233331,.32857144,.52376187
Non-Team,4,223,.85233331,.32857144,.52376187
Non-Team,4,224,.85233331,.32857144,.52376187
Non-Team,4,225,.85233331,.32857144,.52376187
Non-Team,4,226,.85233331,.32857144,.52376187
Non-Team,4,227,.85233331,.32857144,.52376187
Non-Team,4,228,.85233331,.32857144,.52376187
Non-Team,4,229,.85233331,.32857144,.52376187
Non-Team,4,230,.85233331,.32857144,.52376187
Non-Team,4,231,.85233331,.32857144,.52376187
Non-Team,4,232,.85233331,.32857144,.52376187
Non-Team,4,233,.85233331,.32857144,.52376187
Non-Team,4,234,.85233331,.32857144,.52376187
Non-Team,4,235,.85233331,.32857144,.52376187
Non-Team,4,236,.85233331,.32857144,.52376187
Non-Team,4,237,.85233331,.32857144,.52376187
Non-Team,4,238,.85233331,.32857144,.52376187
Non-Team,4,239,.85233331,.32857144,.52376187
Non-Team,4,240,.87849998,.32857144,.54992855
Non-Team,5,1,.45199999,.84285712,.39085713
Non-Team,5,2,.46900001,.84285712,.37385711
Non-Team,5,3,.51899999,.84285712,.32385713
Non-Team,5,4,.52649999,.84285712,.31635714
Non-Team,5,5,.52649999,.84285712,.31635714
Non-Team,5,6,.52649999,.84285712,.31635714
Non-Team,5,7,.52649999,.84285712,.31635714
Non-Team,5,8,.52649999,.84285712,.31635714
Non-Team,5,9,.52649999,.84285712,.31635714
Non-Team,5,10,.52649999,.84285712,.31635714
Non-Team,5,11,.574,.84285712,.26885712
Non-Team,5,12,.574,.84285712,.26885712
Non-Team,5,13,.574,.84285712,.26885712
Non-Team,5,14,.574,.84285712,.26885712
Non-Team,5,15,.574,.84285712,.26885712
Non-Team,5,16,.574,.84285712,.26885712
Non-Team,5,17,.59799999,.84285712,.24485713
Non-Team,5,18,.61799997,.84285712,.22485715
Non-Team,5,19,.62699997,.84285712,.21585715
Non-Team,5,20,.62699997,.84285712,.21585715
Non-Team,5,21,.62699997,.84285712,.21585715
Non-Team,5,22,.63499999,.84285712,.20785713
Non-Team,5,23,.69099998,.84285712,.15185714
Non-Team,5,24,.69099998,.84285712,.15185714
Non-Team,5,25,.69099998,.84285712,.15185714
Non-Team,5,26,.68099999,.84285712,.16185713
Non-Team,5,27,.69700003,.84285712,.1458571
Non-Team,5,28,.69700003,.84285712,.1458571
Non-Team,5,29,.69700003,.84285712,.1458571
Non-Team,5,30,.62400001,.84285712,.21885711
Non-Team,5,31,.62400001,.84285712,.21885711
Non-Team,5,32,.62400001,.84285712,.21885711
Non-Team,5,33,.62400001,.84285712,.21885711
Non-Team,5,34,.62400001,.84285712,.21885711
Non-Team,5,35,.62400001,.84285712,.21885711
Non-Team,5,36,.62400001,.84285712,.21885711
Non-Team,5,37,.62400001,.84285712,.21885711
Non-Team,5,38,.62400001,.84285712,.21885711
Non-Team,5,39,.62400001,.84285712,.21885711
Non-Team,5,40,.62400001,.84285712,.21885711
Non-Team,5,41,.62400001,.84285712,.21885711
Non-Team,5,42,.62400001,.84285712,.21885711
Non-Team,5,43,.62400001,.84285712,.21885711
Non-Team,5,44,.62400001,.84285712,.21885711
